	Valence	Arousal	Dominance	Average
1	-0.1351	-0.1421	-0.047	-0.1081
2	-0.1336	-0.1771	-0.023	-0.1112
3	-0.1521	-0.0992	-0.0926	-0.1146
4	-0.1193	-0.1852	-0.0242	-0.1096
5	-0.1486	-0.0933	-0.021	-0.0877
6	-0.1537	-0.161	-0.0559	-0.1235
7	-0.114	-0.171	-0.056	-0.1137
8	-0.1697	-0.0773	-0.0695	-0.1054
9	-0.1657	-0.1072	-0.067	-0.1133
10	-0.1188	-0.1425	-0.0428	-0.1013
SD	0.0179	0.0151	0.0155	0.0162
Average	-0.1411	-0.1356	-0.0499	-0.1089

