	Valence	Arousal	Dominance	Average
1	-0.0008	0.0042	-0.0005	0.001
2	-0.0063	-0.0006	-0.0016	-0.0028
3	-0.0104	-0.003	0.0005	-0.0043
4	-0.0058	-0.0026	-0.0022	-0.0036
5	-0.0034	-0.0017	-0.0025	-0.0026
6	-0.003	0.0021	0.0018	0.0003
7	-0.0107	0.0001	0.0	-0.0035
8	-0.0007	0.0042	0.0012	0.0016
9	-0.0118	-0.0031	-0.0011	-0.0053
10	-0.0056	-0.0012	0.0014	-0.0018
SD	-0.0001	-0.0002	-0.0003	-0.0001
Average	-0.0059	-0.0002	-0.0003	-0.0021

