	Valence	Arousal	Dominance	Average
1	0.8265	0.5542	0.8019	0.7275
2	0.8351	0.5475	0.8119	0.7315
3	0.8153	0.5663	0.7336	0.7051
4	0.8555	0.544	0.8589	0.7528
5	0.8182	0.6957	0.8517	0.7885
6	0.8163	0.6404	0.8058	0.7542
7	0.8599	0.5588	0.8197	0.7461
8	0.7843	0.6488	0.7838	0.739
9	0.7932	0.6829	0.815	0.7637
10	0.8427	0.6103	0.8326	0.7619
SD	0.0246	0.0585	0.0355	0.0395
Average	0.8247	0.6049	0.8115	0.747

