	Valence	Arousal	Dominance	Average
1	0.9608	0.7005	0.8484	0.8366
2	0.9624	0.724	0.8333	0.8399
3	0.957	0.6625	0.8267	0.8154
4	0.969	0.7266	0.8809	0.8588
5	0.9634	0.7873	0.8702	0.8736
6	0.967	0.8035	0.8635	0.878
7	0.9632	0.7299	0.8757	0.8563
8	0.9533	0.7303	0.8545	0.846
9	0.9471	0.787	0.8809	0.8717
10	0.9559	0.7516	0.8768	0.8614
SD	0.0066	0.0432	0.0197	0.0232
Average	0.9599	0.7403	0.8611	0.8538

