	Valence	Arousal	Dominance	Average
1	0.9584	0.5667	0.8248	0.7833
2	0.9656	0.567	0.7774	0.77
3	0.9629	0.4911	0.7481	0.734
4	0.9735	0.6428	0.8499	0.8221
5	0.9657	0.6829	0.8089	0.8191
6	0.9682	0.7167	0.8347	0.8399
7	0.9726	0.694	0.8467	0.8378
8	0.9543	0.5936	0.8329	0.7936
9	0.9584	0.6568	0.8134	0.8096
10	0.9564	0.5341	0.8083	0.7663
SD	0.0067	0.0751	0.0316	0.0378
Average	0.9636	0.6146	0.8145	0.7976

