	Valence	Arousal	Dominance	Average
1	-0.0006	-0.0708	0.0015	-0.0233
2	-0.0007	-0.014	-0.0031	-0.0059
3	-0.0004	-0.0071	-0.0021	-0.0032
4	-0.0015	-0.0911	-0.0007	-0.0312
5	-0.0019	-0.0863	-0.0033	-0.0305
6	-0.0018	-0.1322	0.0051	-0.043
7	0.0013	-0.0892	-0.002	-0.03
8	-0.001	-0.0557	-0.0005	-0.019
9	-0.0002	-0.0623	-0.0006	-0.021
10	0.0004	0.0248	-0.0006	0.0082
SD	0.0	0.0039	0.0003	0.0015
Average	-0.0007	-0.0584	-0.0006	-0.0199

