	Valence	Arousal	Dominance	Average
1	-0.0009	-0.0571	-0.0097	-0.0226
2	-0.0013	-0.0911	-0.0158	-0.0361
3	-0.0004	-0.0879	-0.0106	-0.033
4	-0.0008	-0.088	-0.0077	-0.0321
5	-0.0003	-0.0414	-0.0059	-0.0158
6	0.0	-0.0284	-0.0157	-0.0147
7	-0.0011	-0.0509	0.0011	-0.0171
8	0.0019	-0.0474	-0.0048	-0.0167
9	-0.0002	-0.0483	-0.0145	-0.021
10	0.0005	-0.0289	-0.0118	-0.0134
SD	-0.0007	-0.0068	0.0021	-0.0018
Average	-0.0003	-0.057	-0.0095	-0.0222

