	Valence	Arousal	Dominance	Average
1	-0.1006	-0.3106	-0.1159	-0.1758
2	-0.0946	-0.1964	-0.1152	-0.1354
3	-0.1074	-0.2036	-0.0949	-0.1353
4	-0.1062	-0.2464	-0.1104	-0.1543
5	-0.1205	-0.2682	-0.1121	-0.1669
6	-0.1053	-0.1081	-0.075	-0.0961
7	-0.1196	-0.2266	-0.1308	-0.159
8	-0.1059	-0.0803	-0.0955	-0.0938
9	-0.0984	-0.193	-0.1114	-0.1343
10	-0.1349	-0.2531	-0.1146	-0.1675
SD	0.0078	0.0	0.0031	0.0036
Average	-0.1093	-0.2087	-0.1076	-0.1418

