	Valence	Arousal	Dominance	Average
1	0.8616	0.4574	0.6897	0.6695
2	0.8753	0.5344	0.6832	0.6976
3	0.8656	0.5724	0.7619	0.7333
4	0.8684	0.5194	0.7701	0.7193
5	0.8411	0.4499	0.7615	0.6842
6	0.856	0.5364	0.7343	0.7089
7	0.8481	0.5431	0.6945	0.6953
8	0.8441	0.5948	0.735	0.7247
9	0.8754	0.4952	0.7304	0.7003
10	0.8299	0.5005	0.7267	0.6857
SD	0.0154	0.0462	0.0312	0.0309
Average	0.8566	0.5203	0.7287	0.7019

