	Valence	Arousal	Dominance	Average
1	-0.0002	-0.1152	-0.0028	-0.0394
2	0.0001	-0.0917	-0.0017	-0.0311
3	0.0001	-0.199	-0.0014	-0.0668
4	-0.0001	-0.0501	0.0002	-0.0166
5	0.0004	-0.1276	-0.0022	-0.0431
6	0.0006	-0.284	-0.002	-0.0951
7	-0.0001	-0.1423	0.0091	-0.0445
8	0.0008	-0.295	-0.0014	-0.0985
9	0.0	-0.0584	0.0006	-0.0193
10	-0.0001	-0.0305	0.0001	-0.0101
SD	-0.0003	0.0784	0.0002	0.0261
Average	0.0001	-0.1394	-0.0001	-0.0464

