	Valence	Arousal	Dominance	Average
1	0.9504	0.7754	0.7918	0.8392
2	0.9641	0.6929	0.7582	0.8051
3	0.961	0.734	0.8025	0.8325
4	0.9658	0.7405	0.8448	0.8504
5	0.9596	0.6815	0.8506	0.8306
6	0.9566	0.5978	0.7605	0.7716
7	0.9509	0.7536	0.7687	0.8244
8	0.9419	0.6371	0.803	0.794
9	0.9633	0.7042	0.802	0.8232
10	0.9457	0.7397	0.7807	0.822
SD	0.0083	0.0552	0.0319	0.0318
Average	0.9559	0.7057	0.7963	0.8193

