	Valence	Arousal	Dominance	Average
1	-0.011	-0.0212	-0.0078	-0.0133
2	0.0015	-0.008	-0.014	-0.0069
3	-0.0066	-0.047	0.0049	-0.0162
4	-0.0037	-0.0057	-0.0124	-0.0073
5	-0.0002	-0.0049	-0.0012	-0.002
6	-0.0054	-0.0155	-0.0143	-0.0117
7	-0.0019	-0.0264	0.005	-0.0078
8	-0.0035	-0.0055	-0.0308	-0.0132
9	-0.0009	-0.0149	0.0063	-0.0032
10	-0.0025	-0.021	-0.0051	-0.0095
SD	0.0008	0.0031	-0.0004	0.0012
Average	-0.0034	-0.017	-0.007	-0.0092
