	Valence	Arousal	Dominance	Average
1	-0.0084	-0.0053	-0.0098	-0.0078
2	-0.0009	-0.0051	-0.0014	-0.0025
3	-0.0051	-0.0036	-0.0035	-0.004
4	-0.0063	0.0078	0.0093	0.0036
5	-0.0056	0.0034	0.0024	0.0001
6	-0.005	0.0054	-0.0022	-0.0006
7	-0.0082	0.0074	0.0045	0.0012
8	-0.0079	-0.0079	-0.0023	-0.006
9	0.0028	0.0109	0.0052	0.0063
10	-0.0053	-0.0162	0.0045	-0.0056
SD	0.0021	0.0034	0.0019	0.0024
Average	-0.0049	-0.0003	0.0006	-0.0016
