	Valence	Arousal	Dominance	Average
1	0.9692	0.6813	0.8024	0.8176
2	0.9737	0.7326	0.874	0.8601
3	0.9732	0.7458	0.8642	0.861
4	0.9628	0.7101	0.8489	0.8406
5	0.9741	0.7373	0.8181	0.8431
6	0.9806	0.7599	0.8585	0.8663
7	0.9584	0.7678	0.8729	0.8664
8	0.9706	0.7985	0.8791	0.8827
9	0.9728	0.7441	0.8439	0.8536
10	0.963	0.6876	0.8577	0.8361
SD	0.0066	0.036	0.0249	0.0225
Average	0.9698	0.7365	0.852	0.8528
