	Valence	Arousal	Dominance	Average
1	0.8435	0.515	0.7527	0.7037
2	0.8743	0.6279	0.8724	0.7915
3	0.8933	0.664	0.8378	0.7984
4	0.8425	0.5342	0.8221	0.733
5	0.8829	0.577	0.7696	0.7432
6	0.8501	0.4992	0.8078	0.7191
7	0.8907	0.6987	0.8499	0.8131
8	0.878	0.6679	0.8482	0.798
9	0.8611	0.5698	0.7792	0.7367
10	0.8362	0.5171	0.783	0.7121
SD	0.0213	0.0727	0.04	0.0447
Average	0.8653	0.5871	0.8123	0.7549
