	Valence	Arousal	Dominance	Average
1	0.9608	0.676	0.7926	0.8098
2	0.9728	0.7275	0.8726	0.8576
3	0.9681	0.7422	0.8607	0.857
4	0.9565	0.7179	0.8582	0.8442
5	0.9685	0.7407	0.8205	0.8432
6	0.9756	0.7653	0.8563	0.8657
7	0.9502	0.7752	0.8774	0.8676
8	0.9627	0.7906	0.8768	0.8767
9	0.9756	0.755	0.8491	0.8599
10	0.9577	0.6714	0.8622	0.8305
SD	0.0087	0.0394	0.0268	0.0249
Average	0.9649	0.7362	0.8526	0.8512
