	Valence	Arousal	Dominance	Average
1	-0.1257	-0.1663	-0.0497	-0.1139
2	-0.0994	-0.1047	-0.0016	-0.0686
3	-0.0799	-0.0818	-0.0264	-0.0626
4	-0.1203	-0.1759	-0.0268	-0.1076
5	-0.0912	-0.1603	-0.0485	-0.0999
6	-0.1305	-0.2607	-0.0507	-0.1472
7	-0.0677	-0.0691	-0.023	-0.0533
8	-0.0926	-0.1306	-0.0309	-0.0847
9	-0.1117	-0.1743	-0.0647	-0.1169
10	-0.1268	-0.1705	-0.0747	-0.124
SD	0.0147	0.0367	0.0151	0.0222
Average	-0.1045	-0.1494	-0.0397	-0.0979
