	Valence	Arousal	Dominance	Average
1	0.8464	0.7403	0.8005	0.7957
2	0.7948	0.6109	0.7705	0.7254
3	0.8171	0.5021	0.6275	0.6489
4	0.8619	0.5777	0.7399	0.7265
5	0.8588	0.5985	0.7837	0.747
6	0.8562	0.6527	0.7662	0.7584
7	0.8318	0.5649	0.7451	0.7139
8	0.8349	0.6629	0.8128	0.7702
9	0.8297	0.7343	0.7361	0.7667
10	0.8623	0.6162	0.7873	0.7553
SD	0.0221	0.0741	0.0522	0.0495
Average	0.8394	0.626	0.757	0.7408

