	Valence	Arousal	Dominance	Average
1	0.9462	0.617	0.837	0.8
2	0.9617	0.6689	0.8772	0.8359
3	0.9581	0.5854	0.8776	0.807
4	0.9561	0.7515	0.8361	0.8479
5	0.9548	0.6622	0.8091	0.8087
6	0.953	0.7023	0.8572	0.8375
7	0.9583	0.6295	0.8649	0.8176
8	0.9554	0.6709	0.8608	0.829
9	0.9531	0.7167	0.861	0.8436
10	0.9661	0.702	0.8573	0.8418
SD	0.0054	0.0501	0.021	0.0255
Average	0.9563	0.6706	0.8538	0.8269

