	Valence	Arousal	Dominance	Average
1	0.9602	0.6504	0.8687	0.8264
2	0.9694	0.7122	0.8878	0.8565
3	0.9663	0.622	0.8792	0.8225
4	0.9695	0.7593	0.8501	0.8596
5	0.9611	0.7113	0.8082	0.8269
6	0.9615	0.7312	0.8564	0.8497
7	0.9689	0.6897	0.8697	0.8428
8	0.9666	0.6847	0.8736	0.8416
9	0.9505	0.7348	0.8638	0.8497
10	0.973	0.7353	0.856	0.8548
SD	0.0065	0.0422	0.0219	0.0235
Average	0.9647	0.7031	0.8613	0.843

