	Valence	Arousal	Dominance	Average
1	0.9472	0.7712	0.818	0.8455
2	0.9291	0.762	0.5912	0.7608
3	0.9625	0.7908	0.7195	0.8243
4	0.9596	0.7897	0.6494	0.7996
5	0.9144	0.8181	0.496	0.7428
6	0.9549	0.8058	0.6681	0.8096
7	0.9139	0.6768	0.6203	0.737
8	0.9581	0.7084	0.6408	0.7691
9	0.9267	0.6747	0.6474	0.7496
10	0.9502	0.7536	0.5637	0.7558
SD	0.0188	0.0517	0.0871	0.0526
Average	0.9417	0.7551	0.6414	0.7794
