	Valence	Arousal	Dominance	Average
1	0.865	0.7758	0.8163	0.819
2	0.7459	0.7585	0.5513	0.6852
3	0.888	0.7922	0.6859	0.7887
4	0.8711	0.7887	0.5752	0.745
5	0.8099	0.8094	0.4782	0.6992
6	0.847	0.8039	0.6981	0.783
7	0.7593	0.6775	0.5669	0.6679
8	0.8444	0.6915	0.6582	0.7314
9	0.7781	0.6789	0.5966	0.6845
10	0.7465	0.7719	0.5611	0.6932
SD	0.0546	0.0521	0.0967	0.0678
Average	0.8155	0.7548	0.6188	0.7297
