	Valence	Arousal	Dominance	Average
1	-0.1515	-0.1067	-0.0502	-0.1028
2	-0.1607	-0.1572	-0.0494	-0.1224
3	-0.1452	-0.1956	-0.0649	-0.1353
4	-0.1363	-0.126	-0.0541	-0.1055
5	-0.1151	-0.0712	-0.0479	-0.078
6	-0.1147	-0.1924	-0.0299	-0.1123
7	-0.1517	-0.1577	-0.0313	-0.1135
8	-0.1388	-0.1168	-0.0583	-0.1046
9	-0.1459	-0.1604	-0.0523	-0.1196
10	-0.1462	-0.0987	-0.0517	-0.0989
SD	0.0103	0.0305	-0.0022	0.0129
Average	-0.1406	-0.1383	-0.049	-0.1093
