	Valence	Arousal	Dominance	Average
1	0.9633	0.7014	0.8499	0.8382
2	0.958	0.6881	0.8813	0.8424
3	0.9778	0.6905	0.8909	0.8531
4	0.9719	0.8152	0.8604	0.8825
5	0.968	0.7449	0.8478	0.8535
6	0.9618	0.6858	0.8208	0.8228
7	0.9737	0.7282	0.8701	0.8573
8	0.9615	0.7439	0.8389	0.8481
9	0.9634	0.7486	0.8637	0.8586
10	0.9641	0.8113	0.8849	0.8868
SD	0.0063	0.0476	0.022	0.0253
Average	0.9663	0.7358	0.8609	0.8543
