	Valence	Arousal	Dominance	Average
1	0.9513	0.6977	0.8498	0.8329
2	0.9541	0.6897	0.8804	0.8414
3	0.9748	0.6927	0.8916	0.853
4	0.9714	0.8221	0.8615	0.885
5	0.957	0.7425	0.8466	0.8487
6	0.9512	0.6818	0.8196	0.8175
7	0.9699	0.7278	0.8693	0.8556
8	0.957	0.7441	0.8387	0.8466
9	0.9584	0.7478	0.8628	0.8564
10	0.957	0.8107	0.8839	0.8839
SD	0.0086	0.0491	0.0222	0.0267
Average	0.9602	0.7357	0.8604	0.8521
