	Valence	Arousal	Dominance	Average
1	-0.0674	-0.1249	-0.1015	-0.098
2	-0.1054	-0.1678	-0.1074	-0.1269
3	-0.0831	-0.146	-0.0738	-0.101
4	-0.0738	-0.2754	-0.0508	-0.1333
5	-0.0874	-0.1687	-0.0748	-0.1103
6	-0.0629	-0.1734	-0.0376	-0.0912
7	-0.1202	-0.2137	-0.1245	-0.1529
8	-0.0959	-0.2871	-0.0743	-0.1525
9	-0.056	-0.218	-0.0697	-0.1146
10	-0.0894	-0.2579	-0.0831	-0.1435
SD	0.0177	0.0061	0.0201	0.0147
Average	-0.0842	-0.2033	-0.0798	-0.1224
