	Valence	Arousal	Dominance	Average
1	0.959	0.723	0.8113	0.8311
2	0.955	0.6541	0.7662	0.7917
3	0.9689	0.7416	0.857	0.8559
4	0.9687	0.7554	0.8531	0.8591
5	0.9618	0.7514	0.8506	0.8546
6	0.97	0.653	0.838	0.8203
7	0.9525	0.7	0.812	0.8215
8	0.9591	0.7901	0.8478	0.8656
9	0.9647	0.7228	0.8255	0.8377
10	0.9577	0.6846	0.8706	0.8376
SD	0.0061	0.0448	0.0305	0.0272
Average	0.9617	0.7176	0.8332	0.8375
