	Valence	Arousal	Dominance	Average
1	0.9636	0.5605	0.8035	0.7759
2	0.9549	0.5334	0.7568	0.7484
3	0.9781	0.6391	0.8585	0.8252
4	0.9709	0.6784	0.8526	0.834
5	0.9659	0.471	0.8569	0.7646
6	0.975	0.6018	0.8391	0.8053
7	0.9565	0.6288	0.8025	0.796
8	0.9678	0.666	0.8557	0.8298
9	0.9688	0.6818	0.8254	0.8253
10	0.9633	0.6035	0.8634	0.8101
SD	0.0074	0.0681	0.0345	0.0367
Average	0.9665	0.6064	0.8315	0.8015
