	Valence	Arousal	Dominance	Average
1	0.896	0.594	0.7115	0.7338
2	0.8493	0.4851	0.6355	0.6566
3	0.8949	0.5922	0.7748	0.7539
4	0.8954	0.4923	0.8002	0.7293
5	0.8796	0.5473	0.7671	0.7313
6	0.9125	0.5012	0.8124	0.7421
7	0.8367	0.4722	0.6884	0.6657
8	0.8717	0.4995	0.7805	0.7172
9	0.9107	0.5047	0.7591	0.7248
10	0.8745	0.4648	0.7788	0.706
SD	0.0249	0.0466	0.0553	0.0423
Average	0.8821	0.5153	0.7508	0.7161
