	Valence	Arousal	Dominance	Average
1	0.9531	0.6945	0.8003	0.816
2	0.9527	0.646	0.7368	0.7785
3	0.9712	0.755	0.8366	0.8543
4	0.961	0.7642	0.8305	0.8519
5	0.9508	0.7003	0.8079	0.8197
6	0.9663	0.6525	0.813	0.8106
7	0.9555	0.6713	0.7799	0.8022
8	0.9601	0.7843	0.8316	0.8587
9	0.9542	0.7201	0.7823	0.8189
10	0.9576	0.6904	0.8463	0.8314
SD	0.0065	0.0473	0.0332	0.029
Average	0.9583	0.7079	0.8065	0.8242
