	Valence	Arousal	Dominance	Average
1	-0.0035	-0.0021	-0.0096	-0.0051
2	-0.0016	-0.0317	-0.006	-0.0131
3	-0.006	-0.0285	-0.0027	-0.0124
4	-0.0032	-0.0322	-0.0047	-0.0133
5	-0.0023	-0.0461	-0.0016	-0.0167
6	-0.0047	-0.0406	-0.0035	-0.0163
7	-0.0024	-0.0216	0.0088	-0.0051
8	-0.0002	-0.0006	-0.0135	-0.0048
9	-0.0082	-0.0382	-0.0194	-0.022
10	-0.0058	-0.0402	-0.0149	-0.0203
SD	0.0009	0.0092	0.0042	0.0048
Average	-0.0038	-0.0282	-0.0068	-0.0129

