	Valence	Arousal	Dominance	Average
1	0.9568	0.7168	0.8048	0.8261
2	0.9569	0.7851	0.8382	0.8601
3	0.9722	0.6627	0.8539	0.8296
4	0.976	0.7835	0.8667	0.8754
5	0.9702	0.6713	0.8109	0.8175
6	0.9683	0.69	0.8043	0.8209
7	0.9656	0.7344	0.8289	0.843
8	0.9582	0.7549	0.826	0.8464
9	0.9695	0.6993	0.8607	0.8432
10	0.9618	0.7318	0.8403	0.8446
SD	0.0068	0.0431	0.0226	0.0242
Average	0.9655	0.723	0.8335	0.8407

