	Valence	Arousal	Dominance	Average
1	0.0008	0.0133	-0.0396	-0.0085
2	-0.0079	-0.0188	-0.1257	-0.0507
3	0.0006	-0.011	-0.0851	-0.0318
4	-0.0047	0.0126	-0.0736	-0.0219
5	-0.0016	-0.0111	-0.0718	-0.0282
6	-0.0142	0.0001	-0.1423	-0.0521
7	-0.0055	-0.0043	-0.0813	-0.0305
8	-0.0019	-0.0091	0.0007	-0.0034
9	-0.01	-0.0104	-0.0656	-0.0286
10	-0.002	-0.0158	-0.0623	-0.0267
SD	0.0026	0.0001	0.0136	0.0054
Average	-0.0046	-0.0055	-0.0747	-0.0282
