	Valence	Arousal	Dominance	Average
1	-0.1013	-0.038	-0.0484	-0.0625
2	-0.0932	-0.0076	-0.0959	-0.0655
3	-0.0854	-0.0771	-0.0441	-0.0689
4	-0.0814	-0.0962	-0.0656	-0.0811
5	-0.0727	-0.0784	-0.0593	-0.0701
6	-0.0954	-0.0432	-0.0639	-0.0675
7	-0.1239	-0.1111	-0.1626	-0.1326
8	-0.0711	-0.0018	-0.0956	-0.0561
9	-0.0538	-0.0438	-0.0461	-0.0479
10	-0.079	-0.1056	-0.049	-0.0779
SD	0.0078	0.0086	0.0225	0.013
Average	-0.0857	-0.0603	-0.0731	-0.073
