	Valence	Arousal	Dominance	Average
1	0.0003	-0.0173	-0.0152	-0.0107
2	-0.0022	-0.0531	-0.0215	-0.0256
3	-0.0043	-0.0132	-0.0086	-0.0087
4	0.0002	-0.0097	-0.0269	-0.0122
5	-0.001	-0.0223	-0.0138	-0.0123
6	0.0009	-0.0461	-0.0224	-0.0225
7	-0.0027	-0.0297	-0.0069	-0.0132
8	-0.0018	-0.0269	-0.0121	-0.0136
9	-0.0049	-0.0209	-0.018	-0.0146
10	-0.0065	-0.0271	-0.0224	-0.0187
SD	-0.001	0.0087	0.0003	0.0027
Average	-0.0022	-0.0267	-0.0168	-0.0152
