	Valence	Arousal	Dominance	Average
1	0.9628	0.722	0.7434	0.8094
2	0.9531	0.6214	0.7299	0.7681
3	0.9348	0.7275	0.762	0.8081
4	0.9245	0.7656	0.6953	0.7951
5	0.926	0.7467	0.6591	0.7773
6	0.9108	0.6561	0.7409	0.7693
7	0.9513	0.6743	0.7208	0.7821
8	0.96	0.7721	0.716	0.816
9	0.9479	0.833	0.7617	0.8475
10	0.9489	0.7887	0.7107	0.8161
SD	0.0171	0.0648	0.0314	0.0378
Average	0.942	0.7307	0.724	0.7989
