	Valence	Arousal	Dominance	Average
1	0.7294	0.6002	0.5916	0.6404
2	0.6425	0.7524	0.5187	0.6379
3	0.7114	0.6403	0.6791	0.6769
4	0.5856	0.6797	0.5857	0.617
5	0.6795	0.7113	0.5369	0.6426
6	0.6191	0.6076	0.5677	0.5981
7	0.6594	0.5891	0.495	0.5812
8	0.6716	0.6371	0.5685	0.6257
9	0.6532	0.5466	0.5633	0.5877
10	0.6049	0.5763	0.5756	0.5856
SD	0.0452	0.0641	0.0495	0.0529
Average	0.6557	0.6341	0.5682	0.6193

