	Valence	Arousal	Dominance	Average
1	0.9557	0.7707	0.7332	0.8199
2	0.955	0.764	0.7349	0.818
3	0.9412	0.6704	0.7002	0.7706
4	0.9384	0.6574	0.7694	0.7884
5	0.94	0.8269	0.7532	0.84
6	0.9426	0.7331	0.7151	0.7969
7	0.954	0.7884	0.7805	0.841
8	0.9635	0.791	0.7916	0.8487
9	0.9347	0.791	0.7632	0.8296
10	0.9135	0.7823	0.658	0.7846
SD	0.0142	0.0548	0.0406	0.0366
Average	0.9439	0.7575	0.7399	0.8138

