	Valence	Arousal	Dominance	Average
1	0.955	0.8	0.7456	0.8335
2	0.9559	0.7804	0.7532	0.8298
3	0.9421	0.699	0.7315	0.7908
4	0.9462	0.6817	0.7627	0.7969
5	0.9436	0.8415	0.776	0.8537
6	0.942	0.7033	0.7345	0.7933
7	0.9602	0.7857	0.8202	0.8554
8	0.9657	0.7964	0.8035	0.8552
9	0.9424	0.7997	0.78	0.8407
10	0.918	0.8249	0.686	0.8096
SD	0.0133	0.056	0.0385	0.0359
Average	0.9471	0.7713	0.7593	0.8259

