	Valence	Arousal	Dominance	Average
1	0.9577	0.8031	0.6476	0.8028
2	0.9324	0.7996	0.6046	0.7789
3	0.9477	0.7767	0.7378	0.8207
4	0.9575	0.7056	0.482	0.7151
5	0.9041	0.7198	0.7017	0.7752
6	0.9707	0.8187	0.8018	0.8637
7	0.9341	0.7352	0.4772	0.7155
8	0.9289	0.6105	0.4878	0.6757
9	0.9439	0.6484	0.8034	0.7986
10	0.9677	0.84	0.6396	0.8158
SD	0.0203	0.0757	0.1257	0.0739
Average	0.9445	0.7458	0.6383	0.7762

