	Valence	Arousal	Dominance	Average
1	-0.0201	-0.2027	-0.0427	-0.0885
2	-0.0167	-0.1892	-0.1351	-0.1137
3	-0.0016	-0.0242	-0.0355	-0.0204
4	-0.013	-0.1462	-0.0172	-0.0588
5	-0.0162	-0.0987	-0.0765	-0.0638
6	-0.0061	-0.1404	-0.03	-0.0589
7	-0.0018	-0.0048	-0.3147	-0.1071
8	0.0057	-0.162	-0.0902	-0.0822
9	0.005	-0.0415	-0.107	-0.0479
10	-0.0047	0.015	-0.0659	-0.0186
SD	0.0031	0.0218	0.0593	0.028
Average	-0.007	-0.0994	-0.0915	-0.066

