	Valence	Arousal	Dominance	Average
1	0.9479	0.8279	0.6722	0.816
2	0.9337	0.7665	0.6107	0.7703
3	0.9418	0.7621	0.721	0.8083
4	0.9565	0.7595	0.4689	0.7283
5	0.8889	0.671	0.7277	0.7626
6	0.9686	0.7913	0.805	0.855
7	0.9354	0.7213	0.4019	0.6862
8	0.9208	0.6207	0.4826	0.6747
9	0.9521	0.5959	0.799	0.7823
10	0.941	0.7454	0.639	0.7751
SD	0.0219	0.0746	0.141	0.0792
Average	0.9387	0.7262	0.6328	0.7659

