	Valence	Arousal	Dominance	Average
1	0.9546	0.7363	0.756	0.8156
2	0.9452	0.7383	0.7138	0.7991
3	0.9546	0.7228	0.7562	0.8112
4	0.9574	0.7394	0.743	0.8133
5	0.9478	0.7113	0.7246	0.7946
6	0.9547	0.7147	0.7487	0.806
7	0.9505	0.7238	0.7267	0.8004
8	0.9504	0.7083	0.701	0.7866
9	0.9524	0.7113	0.744	0.8026
10	0.957	0.7367	0.729	0.8075
SD	0.0123	0.0502	0.0516	0.038
Average	0.9525	0.7243	0.7343	0.8037

