	Valence	Arousal	Dominance	Average
1	-0.0056	-0.0189	-0.0301	-0.0182
2	-0.0051	-0.0182	-0.0361	-0.0198
3	-0.0044	-0.0175	-0.0344	-0.0188
4	-0.0023	-0.0119	-0.0247	-0.0129
5	-0.0048	-0.0244	-0.0354	-0.0215
6	-0.0048	-0.0205	-0.029	-0.0182
7	-0.005	-0.0063	-0.0168	-0.0094
8	-0.0046	-0.0184	-0.0411	-0.0214
9	-0.0055	-0.0141	-0.0336	-0.0177
10	-0.0052	-0.0128	-0.0324	-0.0168
SD	0.0004	0.0032	0.0041	0.0026
Average	-0.0047	-0.0163	-0.0314	-0.0175

