	Valence	Arousal	Dominance	Average
1	0.9578	0.6612	0.7607	0.7932
2	0.9479	0.6456	0.7034	0.7656
3	0.9568	0.6355	0.7488	0.7804
4	0.9567	0.663	0.745	0.7883
5	0.9503	0.615	0.7189	0.7614
6	0.9565	0.6194	0.7358	0.7706
7	0.9545	0.6513	0.6855	0.7638
8	0.9543	0.5982	0.691	0.7478
9	0.9582	0.623	0.7399	0.7737
10	0.9607	0.6427	0.7102	0.7712
SD	0.0119	0.0703	0.059	0.0471
Average	0.9554	0.6355	0.7239	0.7716

