	Valence	Arousal	Dominance	Average
1	0.9538	0.7505	0.7859	0.8301
2	0.9457	0.7571	0.7435	0.8155
3	0.9515	0.7365	0.7877	0.8252
4	0.9559	0.7481	0.76	0.8213
5	0.9471	0.729	0.7599	0.812
6	0.9542	0.7318	0.7774	0.8211
7	0.9482	0.7255	0.7369	0.8035
8	0.9489	0.7234	0.7364	0.8029
9	0.9529	0.7202	0.774	0.8157
10	0.9575	0.7489	0.7573	0.8212
SD	0.0132	0.0486	0.0478	0.0365
Average	0.9516	0.7371	0.7619	0.8168

