	Valence	Arousal	Dominance	Average
1	0.9602	0.7552	0.7862	0.8338
2	0.9503	0.7565	0.7499	0.8189
3	0.959	0.7403	0.7906	0.83
4	0.9597	0.7513	0.7677	0.8262
5	0.9525	0.7357	0.7601	0.8161
6	0.9596	0.7352	0.7777	0.8242
7	0.9555	0.7301	0.7435	0.8097
8	0.955	0.7268	0.7421	0.808
9	0.9579	0.7254	0.7776	0.8203
10	0.9621	0.7495	0.7614	0.8243
SD	0.0119	0.0469	0.0475	0.0354
Average	0.9572	0.7406	0.7657	0.8212

