	Valence	Arousal	Dominance	Average
1	-0.0023	-0.0175	-0.0505	-0.0234
2	-0.0018	-0.0081	-0.0185	-0.0095
3	-0.0032	-0.0066	-0.0303	-0.0134
4	-0.0031	-0.034	0.0071	-0.01
5	-0.0027	-0.0302	-0.0284	-0.0204
6	-0.0025	-0.0181	-0.0144	-0.0116
7	-0.0042	-0.0506	-0.0417	-0.0322
8	-0.0014	-0.0167	-0.037	-0.0183
9	-0.0062	0.0049	0.0033	0.0007
10	-0.002	-0.0185	-0.0364	-0.019
SD	0.0003	0.0104	0.003	0.0046
Average	-0.0029	-0.0195	-0.0247	-0.0157
