	Valence	Arousal	Dominance	Average
1	0.0002	-0.015	0.0173	0.0008
2	-0.0056	0.0062	0.0187	0.0064
3	-0.0035	-0.0091	-0.0038	-0.0055
4	-0.0052	0.0035	0.0185	0.0056
5	-0.001	-0.0003	-0.0113	-0.0042
6	-0.0062	-0.0115	-0.0069	-0.0082
7	-0.0029	-0.0095	-0.0111	-0.0079
8	-0.0021	0.0109	-0.0151	-0.0021
9	-0.0099	-0.0058	-0.0074	-0.0077
10	-0.0006	0.009	-0.0041	0.0014
SD	0.0007	-0.0033	-0.0021	-0.0016
Average	-0.0036	-0.0021	-0.0006	-0.0021
