	Valence	Arousal	Dominance	Average
1	-0.1085	-0.181	-0.1559	-0.1485
2	-0.0732	-0.0881	-0.142	-0.1011
3	-0.1296	-0.1944	-0.1248	-0.1497
4	-0.0839	-0.0782	-0.1568	-0.1063
5	-0.0903	-0.1915	-0.235	-0.1723
6	-0.0855	-0.2364	-0.1775	-0.1664
7	-0.0652	-0.1706	-0.1276	-0.1212
8	-0.0714	-0.1182	-0.0995	-0.0963
9	-0.0838	-0.1758	-0.1566	-0.1387
10	-0.056	-0.1846	-0.1499	-0.1302
SD	0.0208	0.0043	0.0094	0.0115
Average	-0.0847	-0.1619	-0.1526	-0.133
