	Valence	Arousal	Dominance	Average
1	0.0022	-0.0354	-0.0735	-0.0355
2	-0.0047	-0.0439	-0.0294	-0.026
3	-0.0045	-0.0415	-0.0433	-0.0298
4	-0.0021	-0.0502	-0.0121	-0.0215
5	0.0018	-0.0194	0.0091	-0.0028
6	-0.0015	-0.0114	-0.0512	-0.0214
7	-0.0016	-0.0505	-0.0458	-0.0327
8	0.0018	-0.0056	0.0084	0.0016
9	-0.0015	-0.0457	0.0108	-0.0121
10	-0.0005	-0.0174	-0.0625	-0.0269
SD	0.0013	0.0081	0.0074	0.0056
Average	-0.001	-0.0321	-0.029	-0.0207
