	Valence	Arousal	Dominance	Average
1	0.9675	0.632	0.7932	0.7976
2	0.9693	0.7015	0.8251	0.832
3	0.966	0.5904	0.8188	0.7917
4	0.9715	0.6355	0.8138	0.8069
5	0.9755	0.68	0.8396	0.8317
6	0.9711	0.6604	0.7979	0.8098
7	0.9543	0.6829	0.7787	0.8053
8	0.971	0.6947	0.8266	0.8308
9	0.9809	0.6245	0.88	0.8284
10	0.9701	0.6322	0.8356	0.8126
SD	0.0068	0.036	0.0284	0.0237
Average	0.9697	0.6534	0.8209	0.8147
