Word	Joy	Anger	Sadness	Fear	Disgust
spinnen	1.4449000358581543	1.9537999629974365	1.4321000576019287	1.7896000146865845	1.5185999870300293
spinner	1.419800043106079	2.085099935531616	1.4943000078201294	1.9385000467300415	1.5328999757766724
spion	1.5979000329971313	1.8747999668121338	1.4401999711990356	2.0517001152038574	1.4132000207901
spionage	1.2419999837875366	2.446000099182129	1.6718000173568726	2.094899892807007	1.6719000339508057
spitzel	1.2556999921798706	2.518399953842163	1.8966000080108643	2.589600086212158	1.656599998474121
spontan	2.920099973678589	1.3035999536514282	1.2086999416351318	1.3788000345230103	1.2029000520706177
sport	3.150899887084961	1.2942999601364136	1.2337000370025635	1.3763999938964844	1.1952999830245972
spott	1.368399977684021	2.2451999187469482	1.5601999759674072	2.0887999534606934	1.5741000175476074
sprache	3.2376999855041504	1.277999997138977	1.2509000301361084	1.3430999517440796	1.1822999715805054
sprechen	2.7899999618530273	1.2825000286102295	1.2217999696731567	1.311900019645691	1.1985000371932983
sprengen	1.4926999807357788	2.0088000297546387	1.4802000522613525	2.0757999420166016	1.4773999452590942
spritze	1.318600058555603	2.268199920654297	1.5625	1.9900000095367432	1.6003999710083008
spritzig	3.08489990234375	1.295799970626831	1.2281999588012695	1.3732000589370728	1.1966999769210815
sprung	2.294800043106079	1.5530999898910522	1.3595999479293823	1.7210999727249146	1.283400058746338
spucken	1.3496999740600586	2.085599899291992	1.4667999744415283	1.754699945449829	1.6188000440597534
spuk	1.4218000173568726	1.9874000549316406	1.437999963760376	1.7756999731063843	1.5405999422073364
spuken	1.4002000093460083	2.0820000171661377	1.4886000156402588	1.8758000135421753	1.5410000085830688
spule	1.7141000032424927	1.3622000217437744	1.1907999515533447	1.2882000207901	1.2883000373840332
spüren	3.2497000694274902	1.2731000185012817	1.2549999952316284	1.3315999507904053	1.1784000396728516
spurlos	1.3942999839782715	2.0806000232696533	1.4872000217437744	1.8621000051498413	1.5422999858856201
staat	1.4889999628067017	1.8675999641418457	1.4011000394821167	1.7719000577926636	1.4842000007629395
stabil	3.091200113296509	1.236199975013733	1.2753000259399414	1.257099986076355	1.1890000104904175
stachlig	1.3710999488830566	2.059499979019165	1.4524999856948853	1.7584999799728394	1.5952999591827393
stamm	1.8981000185012817	1.2692999839782715	1.187999963760376	1.2231999635696411	1.2647000551223755
stammeln	1.2764999866485596	2.283900022506714	1.5853999853134155	1.9285999536514282	1.628600001335144
stapeln	1.6101000308990479	1.5058000087738037	1.2303999662399292	1.3746999502182007	1.3535000085830688
stark	3.164099931716919	1.308500051498413	1.222100019454956	1.4177000522613525	1.205899953842163
stärke	3.2564001083374023	1.2901999950408936	1.243899941444397	1.3767000436782837	1.1916999816894531
stärken	3.0274999141693115	1.2599999904632568	1.2493000030517578	1.2930999994277954	1.1881999969482422
starr	1.4776999950408936	1.7297999858856201	1.3121999502182007	1.5190999507904053	1.48580002784729
starre	1.3121999502182007	2.2351999282836914	1.5533000230789185	1.9235999584197998	1.6002999544143677
starren	1.406000018119812	2.0060999393463135	1.430999994277954	1.756700038909912	1.5605000257492065
stau	1.2373000383377075	2.430000066757202	1.6591999530792236	2.0343000888824463	1.6790000200271606
staub	1.4270999431610107	1.7619999647140503	1.3046000003814697	1.4601999521255493	1.5261000394821167
stauchen	1.5139000415802002	1.6403000354766846	1.2797000408172607	1.4401999711990356	1.4438999891281128
staunen	2.465100049972534	1.4550000429153442	1.315500020980835	1.5647000074386597	1.2553000450134277
steak	2.945499897003174	1.2862000465393066	1.2264000177383423	1.3327000141143799	1.1907999515533447
