Word	Joy	Anger	Sadness	Fear	Disgust
corrupto	1.128100037574768	3.012700080871582	2.7567999362945557	3.121299982070923	2.4258999824523926
cobarde	1.0972000360488892	2.988300085067749	2.7908999919891357	3.0236001014709473	2.47189998626709
crime	1.1613999605178833	3.027600049972534	2.743499994277954	3.1702001094818115	2.404400110244751
criminoso	1.229699969291687	3.0383999347686768	2.723900079727173	3.231100082397461	2.3721001148223877
crise	1.1497000455856323	3.00570011138916	2.7532999515533447	3.1226999759674072	2.4196999073028564
bruto	1.1907999515533447	3.0241000652313232	2.7370998859405518	3.1814000606536865	2.3942999839782715
muleta	1.3916000127792358	2.266200065612793	1.9975999593734741	2.2574000358581543	1.9737999439239502
cozinha	2.359600067138672	1.5182000398635864	1.4191999435424805	1.6088999509811401	1.4143999814987183
cortinas	1.6399999856948853	1.776900053024292	1.5793999433517456	1.8360999822616577	1.615399956703186
corte	1.3798999786376953	2.5968000888824463	2.246000051498413	2.733099937438965	2.1140999794006348
dano	1.180899977684021	3.001499891281128	2.719399929046631	3.1417999267578125	2.389899969100952
perigo	1.3588999509811401	2.9974000453948975	2.620500087738037	3.258699893951416	2.283900022506714
escuro	1.5089999437332153	2.168600082397461	1.8882999420166016	2.255000114440918	1.874400019645691
madrugada	2.1052000522613525	1.499400019645691	1.3945000171661377	1.5520999431610107	1.4124000072479248
dia	2.7565999031066895	1.5088000297546387	1.451300024986267	1.6341999769210815	1.4061000347137451
deslumbramento	2.4797000885009766	1.573199987411499	1.4569000005722046	1.6990000009536743	1.4408999681472778
engano	1.2381000518798828	2.7327001094818115	2.4005000591278076	2.805799961090088	2.22760009765625
decorar	2.2411999702453613	1.669800043106079	1.5097999572753906	1.7944999933242798	1.5092999935150146
disforme	1.3696000576019287	2.382499933242798	2.081700086593628	2.3958001136779785	2.0322999954223633
atrasado	1.389299988746643	2.5927999019622803	2.240999937057495	2.7339000701904297	2.109999895095825
abandonado	1.1188000440597534	2.996000051498413	2.768699884414673	3.0750999450683594	2.4439001083374023
destruição	1.1464999914169312	3.0439999103546143	2.746299982070923	3.194000005722046	2.4030001163482666
detalhe	2.279099941253662	1.5170999765396118	1.4141000509262085	1.5976999998092651	1.4163999557495117
sujidade	1.1474000215530396	2.912899971008301	2.6157000064849854	2.9971001148223877	2.3499999046325684
incómodo	1.3092999458312988	2.782399892807007	2.411799907684326	2.9479000568389893	2.207200050354004
perturbar	1.2115999460220337	2.880199909210205	2.5415000915527344	3.009999990463257	2.2890000343322754
boneca	2.1308000087738037	1.5520999431610107	1.4259999990463257	1.6272000074386597	1.440999984741211
dólar	2.1445999145507812	1.670199990272522	1.506700038909912	1.7819000482559204	1.513800024986267
