	Valence	Arousal	Dominance	Average
1	0.9802	0.8182	0.6636	0.8207
2	0.9855	0.797	0.7126	0.8317
3	0.9776	0.8114	0.7057	0.8316
4	0.9825	0.7772	0.734	0.8312
5	0.9861	0.7517	0.7233	0.8204
6	0.9841	0.8197	0.7308	0.8449
7	0.9837	0.7691	0.7264	0.8264
8	0.986	0.8162	0.6566	0.8196
9	0.9848	0.7725	0.7042	0.8205
10	0.9792	0.7515	0.6262	0.7856
SD	0.003	0.0273	0.0368	0.0224
Average	0.983	0.7884	0.6983	0.8233

