	Valence	Arousal	Dominance	Average
1	-0.1111	-0.1756	-0.1752	-0.154
2	-0.1065	-0.1386	-0.1566	-0.1339
3	-0.1239	-0.1815	-0.2556	-0.187
4	-0.1549	-0.2871	-0.3212	-0.2544
5	-0.0926	-0.1076	-0.1198	-0.1067
6	-0.1257	-0.181	-0.1998	-0.1689
7	-0.1372	-0.1932	-0.3228	-0.2177
8	-0.1005	-0.1567	-0.2384	-0.1652
9	-0.1276	-0.2465	-0.2877	-0.2206
10	-0.1118	-0.2169	-0.2608	-0.1965
SD	0.0165	0.0355	0.0403	0.0307
Average	-0.1192	-0.1884	-0.2338	-0.1805

