	Valence	Arousal	Dominance	Average
1	-0.0001	-0.0933	-0.073	-0.0555
2	-0.0002	-0.0934	-0.0756	-0.0564
3	-0.0023	-0.1642	-0.0761	-0.0809
4	0.0004	-0.1134	-0.0592	-0.0574
5	-0.0012	-0.1112	-0.0852	-0.0659
6	-0.0005	-0.132	-0.0913	-0.0746
7	-0.0005	-0.047	-0.0439	-0.0305
8	-0.0021	-0.1769	-0.1226	-0.1005
9	-0.0011	-0.0781	-0.0932	-0.0575
10	-0.0007	-0.0941	-0.0896	-0.0614
SD	0.0002	0.0054	0.014	0.0065
Average	-0.0009	-0.1103	-0.0809	-0.0641

