	Valence	Arousal	Dominance	Average
1	-0.0013	0.0007	0.0038	0.0011
2	-0.0014	0.0008	-0.0012	-0.0006
3	-0.002	0.0007	0.0014	0.0
4	-0.0057	-0.0097	-0.001	-0.0054
5	-0.0076	-0.0085	-0.0015	-0.0059
6	-0.0054	0.0001	0.0014	-0.0013
7	-0.0013	-0.0022	-0.0005	-0.0013
8	-0.0018	0.0047	-0.0009	0.0006
9	-0.006	-0.0022	-0.0012	-0.0031
10	-0.0055	-0.0044	0.0076	-0.0007
SD	0.0005	0.0035	-0.002	0.0006
Average	-0.0038	-0.002	0.0008	-0.0017

