	Valence	Arousal	Dominance	Average
1	0.8691	0.6426	0.4884	0.6667
2	0.879	0.6584	0.556	0.6978
3	0.8537	0.6299	0.4501	0.6446
4	0.8276	0.4901	0.4128	0.5768
5	0.8935	0.6441	0.6035	0.7137
6	0.8584	0.6387	0.531	0.676
7	0.8465	0.5759	0.4036	0.6087
8	0.8855	0.6595	0.4182	0.6544
9	0.8572	0.526	0.4165	0.5999
10	0.8674	0.5346	0.3654	0.5891
SD	0.0195	0.0628	0.0771	0.0531
Average	0.8638	0.6	0.4645	0.6428

