	Valence	Arousal	Dominance	Average
1	-0.0073	0.0044	-0.0869	-0.03
2	-0.0047	-0.0074	-0.0574	-0.0231
3	0.0	0.0003	-0.0333	-0.0109
4	-0.0009	-0.0078	-0.0731	-0.0273
5	-0.0113	-0.0165	-0.1466	-0.0581
6	-0.0067	-0.0036	-0.0678	-0.026
7	-0.0071	-0.0011	-0.0666	-0.0249
8	-0.0113	-0.0129	-0.0822	-0.0355
9	-0.0029	-0.0125	-0.0779	-0.0311
10	0.0007	-0.0222	-0.0696	-0.0304
SD	-0.0004	-0.0043	0.0105	0.0019
Average	-0.0052	-0.0079	-0.0761	-0.0297
