	Valence	Arousal	Dominance	Average
1	0.9342	0.7124	0.7407	0.7958
2	0.963	0.7484	0.7025	0.8046
3	0.9299	0.7779	0.7481	0.8186
4	0.9672	0.799	0.7543	0.8402
5	0.9419	0.7817	0.7413	0.8216
6	0.9239	0.783	0.7889	0.8319
7	0.9681	0.7403	0.7252	0.8112
8	0.9448	0.7642	0.7726	0.8272
9	0.965	0.7751	0.7472	0.8291
10	0.8997	0.7957	0.7004	0.7986
SD	0.0226	0.027	0.0278	0.0258
Average	0.9438	0.7678	0.7421	0.8179
