	Valence	Arousal	Dominance	Average
1	0.0011	-0.0487	-0.0121	-0.0199
2	-0.0025	-0.026	0.0295	0.0003
3	0.0032	-0.0583	-0.0199	-0.0249
4	-0.0005	-0.0451	-0.0606	-0.0354
5	0.0042	-0.0319	-0.0429	-0.0235
6	-0.0028	-0.0376	-0.0153	-0.0185
7	-0.0019	-0.0495	-0.0393	-0.0302
8	-0.0009	-0.0538	-0.0451	-0.0333
9	-0.0026	-0.0535	-0.0469	-0.0343
10	0.003	-0.041	-0.0244	-0.0208
SD	-0.0014	0.0026	0.0012	0.0008
Average	0.0	-0.0446	-0.0277	-0.0241
