	Valence	Arousal	Dominance	Average
1	0.9738	0.6436	0.8678	0.8284
2	0.9735	0.6369	0.8802	0.8302
3	0.9438	0.5521	0.792	0.7626
4	0.9545	0.6886	0.8197	0.8209
5	0.9733	0.5776	0.8668	0.8059
6	0.9735	0.684	0.8422	0.8332
7	0.9661	0.584	0.7952	0.7818
8	0.9713	0.497	0.8312	0.7665
9	0.9677	0.6576	0.8147	0.8134
10	0.9671	0.4988	0.8325	0.7661
SD	0.0099	0.071	0.0303	0.0371
Average	0.9665	0.602	0.8342	0.8009
