	Valence	Arousal	Dominance	Average
1	-0.0001	-0.1237	0.0024	-0.0404
2	0.0018	-0.0681	-0.0051	-0.0238
3	-0.0007	-0.1409	0.0025	-0.0464
4	0.0013	-0.0946	-0.0075	-0.0337
5	0.0003	-0.1444	0.0039	-0.0467
6	0.0014	-0.0795	0.0159	-0.0208
7	0.0	-0.1193	0.0029	-0.0388
8	-0.0018	-0.1508	-0.0039	-0.0522
9	0.001	-0.1066	-0.0043	-0.0365
10	-0.0002	-0.166	-0.0036	-0.0566
SD	0.0001	0.0244	-0.0004	0.0081
Average	0.0003	-0.1194	0.0003	-0.0396
